account_id,ltd_sales,ytd_sales,ly_sales,ytd_remake,product_lines,yoy_growth_pct,remake_rate_pct
SCHSTEMD,171.5,0.0,0.0,0.0,2,0.0,0.0
BRUKEL,171.5,0.0,0.0,0.0,2,0.0,0.0
GRITARLFL,171.5,0.0,0.0,0.0,3,0.0,0.0
POTKUR,171.5,0.0,0.0,0.0,2,0.0,0.0
HAMCAT,170.5,0.0,0.0,0.0,3,0.0,0.0
HANBAR,170.5,0.0,0.0,0.0,3,0.0,0.0
LEEYOU,169.95,169.95,0.0,0.0,2,0.0,0.0
MATAHM,169.0,0.0,0.0,0.0,1,0.0,0.0
HAVBRI,168.99,0.0,168.99,0.0,3,-100.0,0.0
SPIDENBAR,168.0,0.0,0.0,0.0,4,0.0,0.0
BAKTAN,167.0,0.0,0.0,0.0,2,0.0,0.0
FORRUS,166.98000000000002,0.0,166.98000000000002,0.0,2,-100.0,0.0
YUSSYE,166.5,0.0,0.0,0.0,2,0.0,0.0
CHAASH,166.49,0.0,0.0,0.0,2,0.0,0.0
HSICHI,164.99,0.0,0.0,0.0,2,0.0,0.0
TAYCAS,164.99,0.0,0.0,0.0,2,0.0,0.0
KAPSIM,164.99,0.0,0.0,0.0,2,0.0,0.0
FIEKEV,164.99,0.0,0.0,0.0,2,0.0,0.0
MACMIT,164.99,0.0,0.0,0.0,2,0.0,0.0
KOCJENCHI,163.99,0.0,0.0,0.0,2,0.0,0.0
VIPDEN,163.99,0.0,0.0,0.0,2,0.0,0.0
SNYMIC,163.99,0.0,0.0,0.0,2,0.0,0.0
SANJOS,163.99,0.0,0.0,0.0,2,0.0,0.0
ZIVKRIELM,163.5,0.0,0.0,0.0,2,0.0,0.0
BECLAU,163.5,0.0,0.0,0.0,2,0.0,0.0
TONAMY,163.5,0.0,0.0,0.0,2,0.0,0.0
TRICIN,161.5,0.0,0.0,0.0,2,0.0,0.0
SORBRYOK,161.5,0.0,0.0,0.0,2,0.0,0.0
BURWILCH,161.5,0.0,0.0,0.0,2,0.0,0.0
VINELI,160.5,0.0,0.0,0.0,2,0.0,0.0
PUTKAT,160.5,0.0,0.0,0.0,3,0.0,0.0
CLERYA,159.99,0.0,0.0,0.0,2,0.0,0.0
WELJOSIN,159.99,0.0,0.0,0.0,2,0.0,0.0
LARAAR,159.99,0.0,0.0,0.0,2,0.0,0.0
RABTAC,159.99,0.0,0.0,0.0,2,0.0,0.0
BHAMAT,159.99,0.0,0.0,0.0,2,0.0,0.0
SUNHAI,159.99,0.0,159.99,0.0,3,-100.0,0.0
PATKINPH,159.75,0.0,0.0,0.0,3,0.0,0.0
POHKEL,159.5,0.0,0.0,0.0,2,0.0,0.0
PICROB,159.0,0.0,0.0,0.0,1,0.0,0.0
SMILARSW,158.0,0.0,0.0,0.0,3,0.0,0.0
JENERI,155.5,0.0,0.0,0.0,2,0.0,0.0
WILHEA,155.5,0.0,0.0,0.0,2,0.0,0.0
CHLDAV,155.5,0.0,0.0,0.0,2,0.0,0.0
GASVIN,154.99,0.0,0.0,0.0,2,0.0,0.0
LINLIF,154.99,0.0,0.0,0.0,2,0.0,0.0
IMPDEN,154.5,0.0,0.0,0.0,3,0.0,0.0
SCHEGO,153.5,0.0,0.0,0.0,2,0.0,0.0
YOUERIMOK,153.5,0.0,0.0,0.0,2,0.0,0.0
PERMARLP,153.24,0.0,0.0,0.0,3,0.0,0.0
MACRON,153.0,0.0,0.0,0.0,2,0.0,0.0
NORKAM,151.5,0.0,0.0,0.0,3,0.0,0.0
LATKIM,151.5,0.0,0.0,0.0,2,0.0,0.0
TESTDOC,151.0,0.0,0.0,0.0,1,0.0,0.0
LAKMICSH,150.99,0.0,0.0,0.0,3,0.0,0.0
BARBEN,149.99,0.0,0.0,0.0,2,0.0,0.0
REETRA,149.99,0.0,0.0,0.0,2,0.0,0.0
FISALE,149.99,0.0,0.0,0.0,2,0.0,0.0
LOPBER,149.5,0.0,0.0,0.0,2,0.0,0.0
RUBJOSROM,149.0,0.0,0.0,0.0,2,0.0,0.0
GERKAT,148.99,0.0,0.0,0.0,3,0.0,0.0
KOLSIM,146.5,0.0,0.0,0.0,2,0.0,0.0
AYEJLEE,146.5,0.0,0.0,0.0,2,0.0,0.0
MILMARBL,146.5,0.0,0.0,0.0,2,0.0,0.0
MURSHE,146.5,0.0,0.0,0.0,2,0.0,0.0
BROTIM,146.5,0.0,0.0,0.0,2,0.0,0.0
PARLAU,146.5,0.0,0.0,0.0,2,0.0,0.0
CHADEN,146.5,0.0,0.0,0.0,2,0.0,0.0
STOKIM,146.5,0.0,0.0,0.0,2,0.0,0.0
BURMARC,146.5,0.0,0.0,0.0,2,0.0,0.0
PROJOS,145.99,0.0,0.0,0.0,2,0.0,0.0
BANROHVH,144.99,0.0,0.0,0.0,2,0.0,0.0
TINSTA,144.99,0.0,0.0,0.0,2,0.0,0.0
Liskutin - 1003,143.99,0.0,0.0,0.0,2,0.0,0.0
NICWILSH,143.99,0.0,0.0,0.0,2,0.0,0.0
INTSIV,143.5,0.0,0.0,0.0,2,0.0,0.0
HOFJAM,143.5,0.0,0.0,0.0,2,0.0,0.0
GCDL,142.99,0.0,0.0,0.0,2,0.0,0.0
KIMSYL,142.74,0.0,0.0,0.0,3,0.0,0.0
RIDJAME,142.25,0.0,0.0,0.0,3,0.0,0.0
HANDAV,141.99,0.0,141.99,0.0,2,-100.0,0.0
RYAMATCA,141.5,0.0,0.0,0.0,3,0.0,0.0
CHRJEN,141.5,0.0,0.0,0.0,3,0.0,0.0
GIACARGEN,141.5,0.0,0.0,0.0,3,0.0,0.0
BELCAR,141.0,0.0,0.0,0.0,3,0.0,0.0
GRIDRE,140.5,0.0,0.0,0.0,3,0.0,0.0
WALKEV,140.5,0.0,0.0,0.0,3,0.0,0.0
JOBSEJKEN,140.5,0.0,0.0,0.0,3,0.0,0.0
COLCHRAH,139.5,0.0,0.0,0.0,2,0.0,0.0
TSIPAM,139.0,0.0,0.0,0.0,2,0.0,0.0
ROBJOH,138.5,0.0,0.0,0.0,2,0.0,0.0
JOPDOU,138.5,0.0,0.0,0.0,3,0.0,0.0
GORDAVJ,138.5,0.0,0.0,0.0,3,0.0,0.0
DARRITMI,138.5,0.0,0.0,0.0,2,0.0,0.0
COOJES,138.5,0.0,0.0,0.0,2,0.0,0.0
LEHRAL,138.5,0.0,0.0,0.0,2,0.0,0.0
SORBRY,138.5,0.0,0.0,0.0,2,0.0,0.0
TOOLAW,138.5,0.0,0.0,0.0,2,0.0,0.0
NELSTA,138.5,0.0,0.0,0.0,2,0.0,0.0
STAALB,138.5,0.0,0.0,0.0,2,0.0,0.0
THOTRI,138.5,0.0,0.0,0.0,2,0.0,0.0
KANJOS,138.5,0.0,0.0,0.0,2,0.0,0.0
ANDSAN,138.5,0.0,0.0,0.0,2,0.0,0.0
CAUBETH,138.5,0.0,0.0,0.0,2,0.0,0.0
OTTPAMFL,138.5,0.0,0.0,0.0,2,0.0,0.0
BRACOU,138.5,0.0,0.0,0.0,2,0.0,0.0
NAGSAL,137.75,0.0,0.0,0.0,3,0.0,0.0
SNYJEN,137.75,0.0,0.0,0.0,3,0.0,0.0
STAKEN,134.99,0.0,0.0,0.0,2,0.0,0.0
AMIALK,134.99,0.0,0.0,0.0,3,0.0,0.0
LOEDAR,134.5,0.0,0.0,0.0,2,0.0,0.0
WATALL,134.5,0.0,0.0,0.0,2,0.0,0.0
TREJAM,134.5,0.0,0.0,0.0,3,0.0,0.0
LEVELLDD,134.5,0.0,0.0,0.0,2,0.0,0.0
SLOMARNAP,134.0,0.0,0.0,0.0,2,0.0,0.0
CABMAR,134.0,0.0,0.0,0.0,2,0.0,0.0
PISWOO,131.75,0.0,0.0,0.0,3,0.0,0.0
ZAJJOS,131.5,0.0,0.0,0.0,2,0.0,0.0
SAVALE,131.0,0.0,0.0,0.0,2,0.0,0.0
LEELIS,131.0,0.0,0.0,0.0,3,0.0,0.0
MCKMAT,130.0,0.0,0.0,0.0,2,0.0,0.0
DICBRI,129.99,0.0,0.0,0.0,2,0.0,0.0
KORSAM,129.75,0.0,0.0,0.0,3,0.0,0.0
JOHRIC,128.0,0.0,0.0,0.0,3,0.0,0.0
MILLCRA,127.5,0.0,0.0,0.0,3,0.0,0.0
CUMSHA,126.97999999999999,0.0,0.0,0.0,2,0.0,0.0
ANDDENRO,126.5,0.0,0.0,0.0,2,0.0,0.0
EDMJAMSTC,126.5,0.0,0.0,0.0,3,0.0,0.0
KINROB,126.5,0.0,0.0,0.0,2,0.0,0.0
MCMRAY,126.5,0.0,0.0,0.0,2,0.0,0.0
ZIMROC,126.5,0.0,0.0,0.0,2,0.0,0.0
PATGARMO,126.0,0.0,0.0,0.0,1,0.0,0.0
OSMERI,125.0,0.0,0.0,0.0,3,0.0,0.0
WEIGMARK,125.0,0.0,0.0,0.0,0,0.0,0.0
BUHRAY,123.99000000000001,0.0,0.0,0.0,2,0.0,0.0
SIESTEP,123.99,0.0,0.0,0.0,2,0.0,0.0
HARSTEWIL,123.99,0.0,0.0,0.0,2,0.0,0.0
MODROB,123.5,0.0,0.0,0.0,2,0.0,0.0
TRAROS,123.5,0.0,0.0,0.0,2,0.0,0.0
YOUBEN,123.5,0.0,0.0,0.0,2,0.0,0.0
REGNOR,123.5,0.0,0.0,0.0,2,0.0,0.0
KASJAM,123.5,0.0,0.0,0.0,2,0.0,0.0
WALGEN,123.5,0.0,0.0,0.0,2,0.0,0.0
AWOPIN,122.97999999999999,0.0,122.97999999999999,0.0,2,-100.0,0.0
CROTRIS,122.5,0.0,0.0,0.0,1,0.0,0.0
GRUGAR,121.0,0.0,0.0,0.0,3,0.0,0.0
SAWHIL,120.99,0.0,0.0,0.0,3,0.0,0.0
MELTHA,120.75,0.0,0.0,0.0,1,0.0,0.0
PANJOS,120.5,0.0,0.0,0.0,2,0.0,0.0
SANLOUCH,119.5,0.0,0.0,0.0,2,0.0,0.0
THESTE,119.25,0.0,0.0,0.0,3,0.0,0.0
RICLORCS,119.0,0.0,0.0,0.0,1,0.0,0.0
MCDPHI,119.0,0.0,0.0,0.0,2,0.0,0.0
TYERIC,119.0,0.0,0.0,0.0,1,0.0,0.0
PICKEN,119.0,0.0,0.0,0.0,3,0.0,0.0
TRAGEO,119.0,0.0,0.0,0.0,2,0.0,0.0
MASBAN,119.0,0.0,0.0,0.0,2,0.0,0.0
MARIJOHN,119.0,0.0,0.0,0.0,2,0.0,0.0
GOOARN,119.0,0.0,0.0,0.0,2,0.0,0.0
TANRENCH,119.0,0.0,0.0,0.0,2,0.0,0.0
TANRENSTC,119.0,0.0,0.0,0.0,2,0.0,0.0
REUBER,117.99000000000001,0.0,0.0,0.0,3,0.0,0.0
BURMAR,117.37,0.0,0.0,0.0,3,0.0,0.0
SUKGHA,116.97999999999999,116.97999999999999,0.0,0.0,2,0.0,0.0
DELDAN,116.5,0.0,0.0,0.0,1,0.0,0.0
HAKRIZ,114.98,114.98,0.0,0.0,2,0.0,0.0
CAMWESS,114.0,0.0,0.0,0.0,3,0.0,0.0
VILELITH,113.96,0.0,113.96,0.0,2,-100.0,0.0
SKRJOH,113.5,0.0,0.0,0.0,5,0.0,0.0
REIRAN,113.5,0.0,0.0,0.0,2,0.0,0.0
PARROSRV,113.5,0.0,0.0,0.0,1,0.0,0.0
OSUAMI,112.97999999999999,0.0,112.97999999999999,0.0,2,-100.0,0.0
CHAJAM,112.0,0.0,0.0,0.0,3,0.0,0.0
ADEADE,111.5,0.0,0.0,0.0,3,0.0,0.0
WOOSARLO,110.99,0.0,0.0,0.0,2,0.0,0.0
WUZIJILI,110.99,0.0,0.0,0.0,2,0.0,0.0
SALDANBE,110.99,0.0,0.0,0.0,2,0.0,0.0
RUFCAN,109.99,0.0,0.0,0.0,2,0.0,0.0
RHOJES,109.99,0.0,0.0,0.0,2,0.0,0.0
MILKEL,109.5,0.0,0.0,0.0,2,0.0,0.0
DABHAZ,109.5,0.0,0.0,0.0,2,0.0,0.0
HRUHEAWA,109.5,0.0,0.0,0.0,2,0.0,0.0
RAIRARLZ,109.5,0.0,0.0,0.0,2,0.0,0.0
JOHROB,109.5,0.0,0.0,0.0,2,0.0,0.0
GOLSCO,109.5,0.0,0.0,0.0,2,0.0,0.0
POPERI,107.0,0.0,0.0,0.0,0,0.0,0.0
HASPET,106.8,0.0,0.0,0.0,3,0.0,0.0
MYCRONLE,105.99,0.0,105.99,0.0,1,-100.0,0.0
LANKEV,105.99,0.0,0.0,0.0,1,0.0,0.0
DOOPAUGE,105.99,0.0,0.0,0.0,1,0.0,0.0
STELAU,105.0,0.0,0.0,0.0,2,0.0,0.0
PHIJAM,105.0,0.0,0.0,0.0,1,0.0,0.0
SMAGRE,105.0,0.0,0.0,0.0,1,0.0,0.0
PAPRACWS,105.0,0.0,0.0,0.0,1,0.0,0.0
KHARAH,104.99,0.0,0.0,0.0,2,0.0,0.0
WOIRYA,104.99,0.0,0.0,0.0,2,0.0,0.0
BOOCHA,104.75,0.0,0.0,0.0,3,0.0,0.0
DEBPHI,104.5,0.0,0.0,0.0,2,0.0,0.0
CHECYN,103.5,0.0,0.0,0.0,2,0.0,0.0
TINKIR,103.5,0.0,0.0,0.0,2,0.0,0.0
MARJEALI,103.5,0.0,0.0,0.0,2,0.0,0.0
WELTHONV,103.5,0.0,0.0,0.0,2,0.0,0.0
ZAITABWM,103.5,0.0,0.0,0.0,2,0.0,0.0
KONKRICH,103.5,0.0,0.0,0.0,2,0.0,0.0
SMIBRI,102.0,0.0,0.0,0.0,2,0.0,0.0
JENJEA,100.6,0.0,0.0,0.0,4,0.0,0.0
WEBDAN,100.0,0.0,0.0,0.0,1,0.0,0.0
CABHEC,100.0,0.0,0.0,0.0,2,0.0,0.0
RUDOLIBA,99.99,99.99,0.0,0.0,2,0.0,0.0
DIBARM,99.0,0.0,0.0,0.0,1,0.0,0.0
PLARIT,99.0,0.0,0.0,0.0,1,0.0,0.0
ELEOMA,99.0,0.0,99.0,0.0,2,-100.0,0.0
DELCAR,99.0,0.0,0.0,0.0,1,0.0,0.0
SHANAZCH,97.99,0.0,0.0,0.0,2,0.0,0.0
DRESAR,97.99,0.0,0.0,0.0,2,0.0,0.0
TISGAINA,96.5,0.0,0.0,0.0,3,0.0,0.0
RASMOS,93.0,0.0,0.0,0.0,2,0.0,0.0
HAMMATELM,93.0,0.0,0.0,0.0,2,0.0,0.0
WARNEI,92.5,0.0,0.0,0.0,3,0.0,0.0
SOMKEI,92.0,0.0,0.0,0.0,4,0.0,0.0
YUNJUN,90.99,0.0,0.0,0.0,2,0.0,0.0
ELLIAN,90.0,0.0,0.0,0.0,1,0.0,0.0
MARMARSL,90.0,0.0,0.0,0.0,3,0.0,0.0
MARANT,89.5,0.0,0.0,0.0,3,0.0,0.0
WELPAIFR,89.0,89.0,0.0,0.0,1,0.0,0.0
BREJAS,89.0,0.0,89.0,0.0,2,-100.0,0.0
DILHAN,89.0,0.0,89.0,0.0,1,-100.0,0.0
KOZJAM,89.0,0.0,89.0,0.0,2,-100.0,0.0
ANNPER,87.99000000000001,0.0,0.0,0.0,2,0.0,0.0
RITRON,84.5,0.0,0.0,0.0,2,0.0,0.0
TRATYLST,82.98,0.0,82.98,0.0,2,-100.0,0.0
POWLIN,82.5,0.0,0.0,0.0,2,0.0,0.0
NAGSAT,82.5,0.0,0.0,0.0,2,0.0,0.0
ALAIBR,81.24,0.0,0.0,0.0,3,0.0,0.0
MANRIC,79.99,0.0,79.99,0.0,1,-100.0,0.0
WIEANN,79.99,0.0,0.0,0.0,2,0.0,0.0
KUERYA2,79.5,0.0,0.0,0.0,2,0.0,0.0
MOHJOS,79.5,0.0,0.0,0.0,2,0.0,0.0
PRECART,79.5,0.0,0.0,0.0,1,0.0,0.0
GOUTHO,78.0,0.0,0.0,0.0,2,0.0,0.0
JAIMAR,78.0,0.0,0.0,0.0,1,0.0,0.0
MARBREBD,77.5,0.0,0.0,0.0,3,0.0,0.0
SILVERLKFD,77.5,0.0,0.0,0.0,3,0.0,0.0
SPIMAR,77.0,0.0,0.0,0.0,4,0.0,0.0
KACTHO,76.0,0.0,0.0,0.0,1,0.0,0.0
MACERISC,75.99,0.0,75.99,0.0,2,-100.0,0.0
SEACUR,75.0,0.0,0.0,0.0,1,0.0,0.0
RUBSER,75.0,0.0,0.0,0.0,2,0.0,0.0
THOJEF,75.0,0.0,0.0,0.0,1,0.0,0.0
PATMEG,74.99,0.0,0.0,0.0,2,0.0,0.0
PETMIC,74.99,0.0,0.0,0.0,2,0.0,0.0
ADVDENT,72.75,0.0,0.0,0.0,1,0.0,0.0
WRIALE,72.4,0.0,72.4,0.0,2,-100.0,0.0
YALBON,71.5,0.0,0.0,0.0,2,0.0,0.0
AGGDEEDG,70.99,0.0,0.0,0.0,4,0.0,0.0
WOLREN,70.0,0.0,0.0,0.0,1,0.0,0.0
DYEROX,69.5,0.0,0.0,0.0,2,0.0,0.0
GHARAM,69.0,69.0,0.0,0.0,1,0.0,0.0
STOALE,63.5,0.0,0.0,0.0,2,0.0,0.0
AIEMIC,63.5,0.0,0.0,0.0,2,0.0,0.0
LIQING,61.99,0.0,0.0,0.0,3,0.0,0.0
GASJON,55.0,0.0,0.0,0.0,2,0.0,0.0
MITCUR,53.5,0.0,0.0,0.0,3,0.0,0.0
ROBBEN,52.99,0.0,52.99,0.0,1,-100.0,0.0
JACERIDG,52.5,0.0,0.0,0.0,1,0.0,0.0
PARLAB,52.0,0.0,0.0,0.0,2,0.0,0.0
FUTSCO,51.0,0.0,0.0,0.0,3,0.0,0.0
WARGER,50.99,0.0,0.0,0.0,2,0.0,0.0
HERJULBIS,49.0,0.0,0.0,0.0,1,0.0,0.0
LAVJUL,43.5,0.0,0.0,0.0,2,0.0,0.0
HARWIL,43.0,0.0,0.0,0.0,1,0.0,0.0
UYEKAZ,42.0,0.0,0.0,0.0,1,0.0,0.0
ENGMAR,40.0,0.0,0.0,0.0,1,0.0,0.0
WILDER,39.5,0.0,0.0,0.0,3,0.0,0.0
ASIJON,35.0,0.0,0.0,0.0,1,0.0,0.0
ABDJAS,29.0,0.0,29.0,0.0,1,-100.0,0.0
KILSTE,27.0,0.0,0.0,0.0,1,0.0,0.0
HOYMIC,25.0,0.0,0.0,0.0,2,0.0,0.0
KOLANNCS,24.0,0.0,0.0,0.0,2,0.0,0.0
LAKPET,23.0,0.0,0.0,0.0,2,0.0,0.0
CHAPUJ,20.990000000000002,0.0,20.990000000000002,0.0,2,-100.0,0.0
MUNRIC,20.0,0.0,0.0,0.0,1,0.0,0.0
SAEAZAHE,18.5,0.0,0.0,0.0,3,0.0,0.0
PARCHR,15.0,15.0,0.0,0.0,2,0.0,0.0
SIESTE,14.5,0.0,0.0,0.0,4,0.0,0.0
YODCLA,14.0,0.0,0.0,0.0,1,0.0,0.0
BROGAB,14.0,0.0,0.0,0.0,1,0.0,0.0
STARIC,12.0,0.0,0.0,0.0,4,0.0,0.0
DUNJC,12.0,0.0,0.0,0.0,0,0.0,0.0
MAPIAN,12.0,0.0,0.0,0.0,1,0.0,0.0
mtsc,10.0,0.0,0.0,0.0,1,0.0,0.0
KENPAT,6.0,0.0,0.0,0.0,2,0.0,0.0
STEABRSK,4.5,0.0,0.0,0.0,2,0.0,0.0
ELBSAM,4.5,0.0,0.0,0.0,2,0.0,0.0
KHAINS,4.5,0.0,0.0,0.0,1,0.0,0.0
MEDENR,0.0,0.0,0.0,0.0,2,0.0,0.0
GARMARGE,0.0,0.0,0.0,0.0,1,0.0,0.0
CHABEL,0.0,0.0,0.0,0.0,2,0.0,0.0
SHAAAK,0.0,0.0,0.0,0.0,3,0.0,0.0
OSOALECHI,0.0,0.0,0.0,0.0,2,0.0,0.0
SHIHEA,0.0,0.0,0.0,0.0,1,0.0,0.0
GILMIC,0.0,0.0,0.0,0.0,2,0.0,0.0
CHOSAM,0.0,0.0,0.0,0.0,2,0.0,0.0
GERYAR,0.0,0.0,0.0,0.0,1,0.0,0.0
GERNAD,0.0,0.0,0.0,0.0,1,0.0,0.0
TKAELL,0.0,0.0,0.0,0.0,2,0.0,0.0
FISPAU,0.0,0.0,0.0,0.0,1,0.0,0.0
COACHR,0.0,0.0,0.0,0.0,3,0.0,0.0
OLEGRENA,0.0,0.0,0.0,0.0,2,0.0,0.0
COMERI,0.0,0.0,0.0,0.0,0,0.0,0.0
CONARI,0.0,0.0,0.0,0.0,3,0.0,0.0
SPIIRA,0.0,0.0,0.0,0.0,3,0.0,0.0
CREDAV,0.0,0.0,0.0,0.0,1,0.0,0.0
DOKBAB,0.0,0.0,0.0,0.0,3,0.0,0.0
DOCJON,0.0,0.0,0.0,0.0,1,0.0,0.0
SWAVALEH,0.0,0.0,0.0,0.0,1,0.0,0.0
STOSUZ,0.0,0.0,0.0,0.0,1,0.0,0.0
DEELAZ,0.0,0.0,0.0,0.0,1,0.0,0.0
DDDDEN,0.0,0.0,0.0,0.0,2,0.0,0.0
UICAPP,0.0,0.0,0.0,0.0,5,0.0,0.0
SEDENTAL,0.0,0.0,0.0,0.0,1,0.0,0.0
CASROB,0.0,0.0,0.0,0.0,2,0.0,0.0
KNAGJASFRO,0.0,0.0,0.0,0.0,1,0.0,0.0
AKRJOE,0.0,0.0,0.0,0.0,4,0.0,0.0
MARRICH,0.0,0.0,0.0,0.0,2,0.0,0.0
ATTWASFIT,0.0,0.0,0.0,0.0,0,0.0,0.0
MADWIL,0.0,0.0,0.0,0.0,3,0.0,0.0
LUWENWH,0.0,0.0,0.0,89.99,1,0.0,0.0
LEITHO,0.0,0.0,0.0,0.0,2,0.0,0.0
LEHJAM,0.0,0.0,0.0,0.0,2,0.0,0.0
WEYFRA,0.0,0.0,0.0,0.0,3,0.0,0.0
REXNIC,0.0,0.0,0.0,0.0,2,0.0,0.0
LAVRAY,0.0,0.0,0.0,0.0,2,0.0,0.0
KOSALY,0.0,0.0,0.0,0.0,4,0.0,0.0
ROSTOM,0.0,0.0,0.0,0.0,3,0.0,0.0
PETPAU,0.0,0.0,0.0,0.0,1,0.0,0.0
ZARPAY,0.0,0.0,0.0,0.0,3,0.0,0.0
KICKAT,0.0,0.0,0.0,0.0,3,0.0,0.0
BOBGRE,0.0,0.0,0.0,0.0,2,0.0,0.0
DANDY,0.0,0.0,0.0,0.0,4,0.0,0.0
JAIPRICH,0.0,0.0,0.0,0.0,2,0.0,0.0
JACTHO,0.0,0.0,0.0,0.0,3,0.0,0.0
SANVICGH,0.0,0.0,0.0,0.0,2,0.0,0.0
BUNSMISHA,0.0,0.0,0.0,0.0,2,0.0,0.0
HOPDOU,0.0,0.0,0.0,0.0,2,0.0,0.0
HOLKEN,0.0,0.0,0.0,0.0,2,0.0,0.0
HEAPAT,0.0,0.0,0.0,0.0,5,0.0,0.0
SUROBI,0.0,0.0,0.0,0.0,1,0.0,0.0
