account_id,ltd_sales,ytd_sales,ly_sales,mtd_sales,lm_sales,q1_sales,q2_sales,q3_sales,q4_sales,ytd_remake,ly_remake,mtd_remake,lm_remake,q1_remake,q2_remake,q3_remake,q4_remake,product_id,product_type,department,product_group,is_implant
MELHEL,10.63,10.63,1364.0,0.0,0.0,10.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MENMAR,520.4399999999999,520.4399999999999,857.07,0.0,0.0,520.4399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPSCREW,IMPLANT SCREW,,,False
METCHRK,2531.64,2531.64,0.0,0.0,1982.64,549.0,0.0,1982.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENAO4ZYT,ALL ON 4 ZIRC DENTURE TRY IN,,,False
MINMIC,4628.5,4628.5,1120.99,0.0,0.0,0.0,4628.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENZIADSTE,ALL ZIRC ADDITIONAL SITE,,,False
MINMICGV,0.0,0.0,1156.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RETURN,RETURN,,,False
MODPOO,189.0,189.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGEMAXL,DIGITAL EMAX LAYERED,,,False
MOHSHA,2233.12,2233.12,400.0,0.0,0.0,0.0,2233.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENAO4ZIRC,ALL ON 4 ZIRC DENTURE FINISH W/ H/S COMFORT GUARD,,,False
MONFRAVA,130.14,130.14,2214.73,0.0,130.14,0.0,0.0,130.14,0.0,0.0,105.99,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
MOOTAT,708.77,708.77,2007.89,0.0,0.0,423.57,285.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGCRAHARD,DIGITAL CRA HARD,,,False
MORCHR,11493.6,11493.6,14417.69,692.02,2625.2799999999997,4077.54,4098.76,3317.2999999999997,0.0,0.0,827.98,0.0,0.0,0.0,0.0,0.0,0.0,PARTIALDUR,FLEXI PARTIAL W/ PINK CLASPS,,,False
MORDENPLA,240.73000000000002,240.73000000000002,228.23000000000002,0.0,240.73000000000002,0.0,0.0,240.73000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MORPAU,6328.88,6328.88,17039.07,0.0,6.99,2715.84,3606.05,6.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENREPCOM,COMPLEX REPAIR,,,False
MUIJOHLE,1607.91,1607.91,3822.84,0.0,0.0,0.0,1607.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMTCRN,SCREWMENTABLE TI ABUTMENT,,,False
MULJENBG,240.73000000000002,240.73000000000002,0.0,0.0,240.73000000000002,0.0,0.0,240.73000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MULKEV,4394.66,4394.66,1879.85,0.0,0.0,4394.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELIVERY,Shipping Cost,,,False
MUNALE,536.6700000000001,536.6700000000001,1279.87,0.0,0.0,0.0,536.6700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGLAYCRN,DIGITAL LAYERED ZIRC,,,False
MURBRAOP,2493.31,2493.31,7303.98,0.0,2493.31,0.0,0.0,2493.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENDRCALLR,Call Doctor - Removable,,,False
MUSSCODO,76.97999999999999,76.97999999999999,462.98,0.0,0.0,76.97999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRAHSC,COMFORT H/S BITE SPLINT,,,False
MUSSHA,1127.08,1127.08,0.0,0.0,0.0,0.0,1127.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCREWRETCRN,SCREW RETAINED CROWN TI-BASE,,,False
MYCRONLA,1165.82,1165.82,1221.0,0.0,53.11,0.0,1112.71,53.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPSCREW,IMPLANT SCREW,,,False
MYRCATH,451.75,451.75,3627.08,0.0,451.75,0.0,0.0,451.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGFCCRN,DIGITAL FULL CAST CROWN,,,False
NAIANK,655.23,655.23,0.0,0.0,655.23,0.0,0.0,655.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
NAIHEM,566.8,566.8,650.0,0.0,0.0,424.2,142.6,0.0,0.0,0.0,149.99,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
NAISNE,2276.57,2276.57,75.0,0.0,1233.52,138.0,905.0500000000001,1233.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
NAPSTE,1867.51,1867.51,0.0,0.0,175.61999999999998,0.0,1691.8899999999999,175.61999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
NASANG,602.97,602.97,1448.96,0.0,0.0,602.97,0.0,0.0,0.0,0.0,458.98,0.0,0.0,0.0,0.0,0.0,0.0,DIGCRAHARD,DIGITAL CRA HARD,,,False
NEWDAV,1274.5,1274.5,1070.88,0.0,196.4,479.23,598.87,196.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
NICJEF,20115.14,20115.14,44113.89,0.0,91.44999999999999,13203.05,6820.64,91.44999999999999,0.0,84.98,492.0,0.0,0.0,0.0,84.98,0.0,0.0,DIGMODCADFIX,DIGITAL PRINTED MODEL FIXED (PER ARCH),,,False
NICLAU,11593.97,11593.97,3369.96,0.0,0.0,11593.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENAOFHSC,ALL ON 4 COMFORT H/S BITE SPLINT,,,False
NIEJOS,14640.15,14640.15,0.0,0.0,2349.8799999999997,1034.6299999999999,11255.64,2349.8799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
NIEMAR,23349.73,23349.73,43659.0,107.42,3735.99,10048.5,9457.82,3843.41,0.0,793.78,3516.82,0.0,297.18,0.0,496.6,297.18,0.0,DIGEZZCRN,DIGITAL ARTISTIC EZ,,,False
NIKCHRCH,1309.34,1309.34,5112.64,0.0,0.0,1309.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN2RESET,2ND RESET AND WAX,,,False
NISLIN,26633.65,26633.65,31813.55,94.67,3760.7000000000003,11116.49,11661.79,3855.37,0.0,126.07,3606.0,0.0,87.07,39.0,0.0,87.07,0.0,CRNBRUX,BRUXZIR,,,False
NIXDEN,798.37,798.37,0.0,0.0,0.0,798.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSSCONSULT,IN OFFICE CONVERSION,,,False
NORLIN,2347.3,2347.3,499.0,0.0,0.0,1273.98,1073.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
NORLINRV,904.31,904.31,156.0,254.73,0.0,569.79,79.79,254.73,0.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
NORMIS,82.22999999999999,82.22999999999999,0.0,0.0,0.0,0.0,82.22999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
NUCMAG,16107.23,16107.23,22565.37,0.0,801.39,10391.92,4913.92,801.39,0.0,0.0,1269.9,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
OBEGAR,18456.920000000002,18456.920000000002,27656.27,0.0,515.43,10692.64,7248.85,515.43,0.0,225.06,2225.93,0.0,0.0,0.0,225.06,0.0,0.0,CRNMETALOC,METAL OCCLUSION/LINGUAL,,,False
OCAJAM,2479.51,2479.51,1147.18,0.0,0.0,856.25,1623.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNZAD,ZIRC ADJUST,,,False
OGAVIN,4874.7,4874.7,2253.71,0.0,0.0,3544.8100000000004,1329.89,0.0,0.0,68.54,1083.71,0.0,0.0,0.0,68.54,0.0,0.0,CRNBRUX,BRUXZIR,,,False
OGRLIS,6887.7300000000005,6887.7300000000005,11050.9,0.0,0.0,5351.35,1536.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENDRCALLR,Call Doctor - Removable,,,False
OLCVAN,10829.66,10829.66,158.0,193.35,1931.4399999999998,2553.54,6151.33,2124.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGEMAXL,DIGITAL EMAX LAYERED,,,False
OLUMOR,1878.03,1878.03,5659.92,0.0,0.0,1878.03,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGANALOG,ANALOG DIGITAL IMPRESSION,,,False
OYLJAS,331.0,331.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORTVFRET,VF RETAINER,,,False
PAGCAR,3221.54,3221.54,6407.99,0.0,1271.81,1949.73,0.0,1271.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMARTPARTS,SMART CONVERSION PARTS,,,False
PAGCAROKLW,1271.81,1271.81,1533.0,0.0,1271.81,0.0,0.0,1271.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMARTPARTS,SMART CONVERSION PARTS,,,False
PAIADI,11458.33,11458.33,8000.0,0.0,4844.05,1340.0,5274.28,4844.05,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGEZZCRN,DIGITAL ARTISTIC EZ,,,False
PAMPAU,13527.8,13527.8,21512.0,0.0,459.63,9975.11,3093.06,459.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELIVERY,Shipping Cost,,,False
PANANE,5973.89,5973.89,16195.34,0.0,0.0,181.35999999999999,5792.530000000001,0.0,0.0,0.0,195.99,0.0,0.0,0.0,0.0,0.0,0.0,MODSTOREM,STONE MODEL REMOVABLE(PER ARCH),,,False
PAOGAB,501.24,501.24,0.0,0.0,501.24,0.0,0.0,501.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGLAYCRN,DIGITAL LAYERED ZIRC,,,False
PAPAMI,7358.63,7358.63,8744.72,0.0,702.67,2015.0900000000001,4640.87,702.67,0.0,302.23,511.99,0.0,0.0,0.0,302.23,0.0,0.0,DIGMODCADFIX,DIGITAL PRINTED MODEL FIXED (PER ARCH),,,False
PARANG,909.63,909.63,0.0,0.0,0.0,0.0,909.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENFULPFIN,FULL DENTURE FINISH PREMIUM TEETH,,,False
PARCAR,2350.61,2350.61,5504.96,0.0,850.0,1500.6100000000001,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSSTRTIMP,3 STEP-TEMP/FINAL A04 IMPRESSION,,,False
PARCHR,15.94,15.94,0.0,0.0,0.0,15.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PARHAY,276.18,276.18,0.0,0.0,0.0,276.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
PARKRURO,263.72,263.72,15592.42,0.0,0.0,0.0,263.72,0.0,0.0,0.0,1812.99,0.0,0.0,0.0,0.0,0.0,0.0,DIGANALOG,ANALOG DIGITAL IMPRESSION,,,False
PASKAR,1610.74,1610.74,2705.73,0.0,376.11,785.04,449.59000000000003,376.11,0.0,0.0,211.98,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
PASSAM,677.3100000000001,677.3100000000001,105.99,0.0,0.0,585.25,92.06,0.0,0.0,92.06,0.0,0.0,0.0,0.0,92.06,0.0,0.0,PARTIALUNI,UNILATERAL FLEXI PARTIAL,,,False
PATAME,9343.48,9343.48,10410.02,0.0,1104.72,4557.04,3681.7200000000003,1104.72,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PATAMIBG,489.0,489.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SGSTNTBSKY,CO-DIAGNOSTIX SURGICAL GUIDE,,,False
PATAMIPA,1102.97,1102.97,7298.0,0.0,131.97,971.0,0.0,131.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
PATAMISK,1353.47,1353.47,0.0,0.0,131.97,1221.5,0.0,131.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGCRAHARD,DIGITAL CRA HARD,,,False
PATAVAEL,279.49,279.49,0.0,0.0,0.0,279.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENFLIP5OVER,FLIPPER 5> TEETH,,,False
PATBIN,218.54,218.54,130.0,0.0,0.0,218.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PATDHA,150.0,150.0,0.0,0.0,150.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SGSTNTBSKY,CO-DIAGNOSTIX SURGICAL GUIDE,,,False
PATGIA,7636.43,7636.43,0.0,0.0,1685.8300000000002,0.0,5950.6,1685.8300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
PATHARVV,628.27,628.27,0.0,0.0,334.52,0.0,293.75,334.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
PATKRURO,10335.23,10335.23,20538.440000000002,0.0,335.53999999999996,5576.61,4423.08,335.53999999999996,0.0,0.0,1897.97,0.0,0.0,0.0,0.0,0.0,0.0,CRNDRCALLN,Call Doctor NO Die Trim - C&B,,,False
PATLEE,1853.46,1853.46,21977.07,0.0,0.0,1853.46,0.0,0.0,0.0,0.0,1897.94,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PATMAR,4212.92,4212.92,2782.57,0.0,1361.58,1123.88,1727.46,1361.58,0.0,0.0,205.23000000000002,0.0,0.0,0.0,0.0,0.0,0.0,ZIMSR,ZIMMER GENUINE TI BASE FOR SCREW RETAINED CROWN,,,False
PATMON,10082.18,10082.18,1779.0,0.0,0.0,6674.41,3407.77,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,DENAOFHSC,ALL ON 4 COMFORT H/S BITE SPLINT,,,False
PATNEE,10197.37,10197.37,1776.95,79.79,3261.79,2202.34,4653.45,3341.58,0.0,0.0,356.99,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
PATNIS,2982.55,2982.55,0.0,0.0,849.16,234.83999999999997,1898.55,849.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENFULPSET,FULL DENTURE SET UP PREMIUM TEETH,,,False
PATNITNA,1093.92,1093.92,0.0,0.0,0.0,1093.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENPROCNM,PROCESS NAME,,,False
PATPAROL,1506.88,1506.88,0.0,0.0,1200.0,0.0,306.88,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSSCONSULT,IN OFFICE CONVERSION,,,False
PATPINNA,8953.32,8953.32,224.99,70.59,576.87,0.0,8305.86,647.46,0.0,96.47,0.0,0.0,96.47,0.0,0.0,96.47,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PATPINNV,3756.42,3756.42,0.0,700.13,1609.78,0.0,1446.51,2309.91,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PATPINNVO,1994.4499999999998,1994.4499999999998,0.0,228.99,1583.37,0.0,182.09,1812.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PATRAJ,1837.21,1837.21,1623.94,0.0,0.0,0.0,1837.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PATRAJWL,53.1,53.1,89.0,0.0,0.0,0.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGDWXDWU,DIGITAL DIAGNOSTIC WAXUP,,,False
PATRICDO,248.94,248.94,1278.4,0.0,0.0,248.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
PATROH,585.56,585.56,0.0,0.0,0.0,0.0,585.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELIVERY,Shipping Cost,,,False
PATSHEDO,5963.66,5963.66,5790.06,169.82,846.36,3353.91,1593.57,1016.1800000000001,0.0,0.0,105.99,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
PATSHERV,482.84,482.84,8104.969999999999,0.0,0.0,482.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PARTIAL,PARTIAL FRAMEWORK,,,False
PATSHIBV,3795.57,3795.57,12275.3,0.0,1353.0,1599.0800000000002,843.49,1353.0,0.0,0.0,225.98,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PATTAR,2535.73,2535.73,78.0,0.0,0.0,1461.58,1074.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNZIRCBR,ZIRC BRIDGE CARVE G/S 2-5,,,False
PATTARRO,284.4,284.4,0.0,0.0,284.4,0.0,0.0,284.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNEZZ,ARTISTIC EZ,,,False
PATUMA,19188.96,19188.96,45671.7,0.0,315.1,10399.34,8474.52,315.1,0.0,140.56,9005.35,0.0,0.0,140.56,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
PATUMAPH,2202.39,2202.39,18431.41,0.0,0.0,1493.05,709.34,0.0,0.0,0.0,1169.23,0.0,0.0,0.0,0.0,0.0,0.0,DIGEZZCRN,DIGITAL ARTISTIC EZ,,,False
PAUMICBL,3386.95,3386.95,6127.610000000001,0.0,874.13,245.95999999999998,2266.8599999999997,874.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
PECCHA,0.0,0.0,9245.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHOTOZRBASE,PHOTOGRAMMETRY/DIGITAL FINAL ZR W/TI BASE,,,False
PERLUI,28929.16,28929.16,53560.64,204.59,0.0,21232.43,7492.139999999999,204.59,0.0,80.41999999999999,3258.22,0.0,0.0,80.41999999999999,0.0,0.0,0.0,DIGMODCADFIX,DIGITAL PRINTED MODEL FIXED (PER ARCH),,,False
PETCHR,12394.9,12394.9,23374.2,86.96,1463.4599999999998,5372.79,5471.69,1550.4199999999998,0.0,0.0,1792.47,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PETDAV,251.35,251.35,0.0,0.0,251.35,0.0,0.0,251.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELIVERY,Shipping Cost,,,False
PETRYA,4417.01,4417.01,3535.9300000000003,0.0,649.81,2684.38,1082.8200000000002,649.81,0.0,0.0,683.98,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PHIJAC,1290.05,1290.05,1083.99,0.0,0.0,1085.46,204.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGLAYCRN,DIGITAL LAYERED ZIRC,,,False
PHIJOSCHI,5610.99,5610.99,18113.07,0.0,0.0,5381.04,229.95,0.0,0.0,159.59,647.0,0.0,0.0,119.69,39.9,0.0,0.0,DIGEZZCRN,DIGITAL ARTISTIC EZ,,,False
PICGIN,16040.28,16040.28,24619.95,0.0,2687.61,9598.99,3753.68,2687.61,0.0,87.25999999999999,914.94,0.0,0.0,0.0,87.25999999999999,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PLAROB,3927.3999999999996,3927.3999999999996,2307.31,0.0,13.98,3125.2,788.22,13.98,0.0,0.0,399.99,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
POLNIC,8519.89,8519.89,17689.55,0.0,5322.21,1569.62,1628.06,5322.21,0.0,0.0,378.99,0.0,0.0,0.0,0.0,0.0,0.0,SCREWRETCRN,SCREW RETAINED CROWN TI-BASE,,,False
PONANT,1415.4,1415.4,9044.9,0.0,0.0,1415.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSSCONSULT,IN OFFICE CONVERSION,,,False
POPDAN,1112.93,1112.93,0.0,0.0,0.0,0.0,1112.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENAO4ZIRC,ALL ON 4 ZIRC DENTURE FINISH W/ H/S COMFORT GUARD,,,False
POSBRI,3484.69,3484.69,7636.52,0.0,831.6400000000001,867.5500000000001,1785.5,831.6400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRADUAL,DUAL CRA,,,False
POTCHR,7810.15,7810.15,24628.1,0.0,0.0,5861.4400000000005,1948.71,0.0,0.0,0.0,1353.99,0.0,0.0,0.0,0.0,0.0,0.0,A04RETREAD,A04 RETREAD,,,False
PPOSTLEO,2996.99,2996.99,6973.98,0.0,0.0,2996.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENREPCOM,COMPLEX REPAIR,,,False
PRAMAR,9840.33,9840.33,1469.8,471.19000000000005,889.04,3373.96,5106.14,1360.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PARTIALDUR,FLEXI PARTIAL W/ PINK CLASPS,,,False
PRODON,6556.46,6556.46,8329.45,0.0,1310.1200000000001,2235.5299999999997,3010.81,1310.1200000000001,0.0,276.78,30.0,0.0,0.0,0.0,276.78,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PULJOSMT,1253.16,1253.16,8730.49,0.0,282.36,970.8,0.0,282.36,0.0,0.0,174.99,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
PULPETSEN,103.47999999999999,103.47999999999999,4239.77,103.47999999999999,0.0,0.0,0.0,103.47999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRAHSC,COMFORT H/S BITE SPLINT,,,False
RAHTAI,3365.05,3365.05,2788.8,0.0,0.0,3177.46,187.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENPROC,PROCESS FINISH,,,False
RAICRAOP,0.0,0.0,5131.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNCS,CUSTOM SHADING,,,False
